Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
1691000000000000000000;31450000000000000;370000000000000000;23370000000000000000;4520000000000000000;9480000000000000000;4370000000000000000;339800000000000000;-1173900000000000000
1250000000000000000000;30694000000000000;240000000000000000;9500000000000000000;1830000000000000000;3830000000000000000;1820000000000000000;339700000000000000;-1174100000000000000
967000000000000000000;21151000000000000;430000000000000000;28620000000000000000;7720000000000000000;18780000000000000000;6750000000000000000;339800000000000000;-1173700000000000000
1550000000000000000000;16389000000000000;290000000000000000;11570000000000000000;2970000000000000000;20270000000000000000;2530000000000000000;339700000000000000;-1173800000000000000
1625000000000000000000;21528000000000000;100000000000000000;6420000000000000000;1760000000000000000;4620000000000000000;1860000000000000000;339800000000000000;-1173800000000000000
958000000000000000000;11194000000000000;270000000000000000;13420000000000000000;5470000000000000000;8440000000000000000;4840000000000000000;339800000000000000;-1173700000000000000
1142000000000000000000;16850000000000000;440000000000000000;9170000000000000000;2240000000000000000;6660000000000000000;2200000000000000000;339900000000000000;-1173700000000000000
823000000000000000000;20436000000000000;460000000000000000;16800000000000000000;4530000000000000000;15700000000000000000;4350000000000000000;339800000000000000;-1173600000000000000
924000000000000000000;25804000000000000;340000000000000000;36760000000000000000;6970000000000000000;26530000000000000000;6820000000000000000;339700000000000000;-1173700000000000000
799000000000000000000;14514000000000000;380000000000000000;11560000000000000000;2410000000000000000;8770000000000000000;2000000000000000000;339700000000000000;-1173700000000000000
848000000000000000000;19500000000000000;400000000000000000;11660000000000000000;2500000000000000000;9760000000000000000;2440000000000000000;339700000000000000;-1173700000000000000
1250000000000000000000;20250000000000000;520000000000000000;2010000000000000000;440000000000000000;1300000000000000000;240000000000000000;339800000000000000;-1173700000000000000
1125000000000000000000;26071000000000000;450000000000000000;1310000000000000000;280000000000000000;890000000000000000;310000000000000000;339900000000000000;-1173500000000000000
859000000000000000000;16943000000000000;310000000000000000;41630000000000000000;12420000000000000000;39280000000000000000;10760000000000000000;339800000000000000;-1173500000000000000
1225000000000000000000;30240000000000000;270000000000000000;39600000000000000000;8860000000000000000;28070000000000000000;8380000000000000000;339700000000000000;-1173500000000000000
822000000000000000000;27596000000000000;320000000000000000;16250000000000000000;3350000000000000000;12120000000000000000;3270000000000000000;339700000000000000;-1173600000000000000
807000000000000000000;24667000000000000;330000000000000000;20700000000000000000;4690000000000000000;18510000000000000000;4670000000000000000;339800000000000000;-1173600000000000000
2166000000000000000000;72519000000000000;330000000000000000;39740000000000000000;5480000000000000000;13980000000000000000;5280000000000000000;339600000000000000;-1173700000000000000
2352000000000000000000;82405000000000000;250000000000000000;23960000000000000000;3160000000000000000;9510000000000000000;3140000000000000000;339600000000000000;-1173500000000000000
2048000000000000000000;76632000000000000;280000000000000000;16500000000000000000;2100000000000000000;5570000000000000000;2110000000000000000;339500000000000000;-1173500000000000000
2196000000000000000000;66635000000000000;140000000000000000;92860000000000000000;12690000000000000000;35650000000000000000;12380000000000000000;339400000000000000;-1173700000000000000
3152000000000000000000;85326000000000000;70000000000000000;93760000000000000000;11810000000000000000;35700000000000000000;11070000000000000000;339200000000000000;-1173600000000000000
1362000000000000000000;43176000000000000;520000000000000000;33070000000000000000;5530000000000000000;12690000000000000000;5290000000000000000;339700000000000000;-1173900000000000000
1500000000000000000000;26895000000000000;300000000000000000;29530000000000000000;7030000000000000000;14060000000000000000;5800000000000000000;339700000000000000;-1173800000000000000
1293000000000000000000;32917000000000000;520000000000000000;19920000000000000000;3450000000000000000;9480000000000000000;3580000000000000000;339600000000000000;-1173900000000000000
1255000000000000000000;35750000000000000;510000000000000000;18060000000000000000;3220000000000000000;7090000000000000000;2980000000000000000;339600000000000000;-1174000000000000000
1179000000000000000000;34044000000000000;480000000000000000;19150000000000000000;3480000000000000000;10600000000000000000;3760000000000000000;339700000000000000;-1173900000000000000
1489000000000000000000;50194000000000000;380000000000000000;13830000000000000000;2380000000000000000;6490000000000000000;2320000000000000000;339700000000000000;-1174000000000000000
1348000000000000000000;38618000000000000;410000000000000000;17070000000000000000;2760000000000000000;6600000000000000000;2690000000000000000;339700000000000000;-1174000000000000000
1188000000000000000000;23798000000000000;320000000000000000;28370000000000000000;6170000000000000000;13930000000000000000;5950000000000000000;339600000000000000;-1174100000000000000
1234000000000000000000;38640000000000000;240000000000000000;44810000000000000000;9010000000000000000;23980000000000000000;8230000000000000000;339600000000000000;-1174100000000000000
1578000000000000000000;43370000000000000;340000000000000000;23160000000000000000;3650000000000000000;9560000000000000000;3890000000000000000;339700000000000000;-1174100000000000000
1125000000000000000000;125381000000000000;290000000000000000;1240000000000000000;220000000000000000;500000000000000000;180000000000000000;339600000000000000;-1174400000000000000
1165000000000000000000;38682000000000000;280000000000000000;37470000000000000000;6510000000000000000;23990000000000000000;6460000000000000000;339600000000000000;-1174300000000000000
1153000000000000000000;37344000000000000;310000000000000000;9140000000000000000;1770000000000000000;5560000000000000000;1610000000000000000;339500000000000000;-1174400000000000000
1115000000000000000000;31384000000000000;460000000000000000;21890000000000000000;4230000000000000000;8660000000000000000;3890000000000000000;339500000000000000;-1174000000000000000
1173000000000000000000;24408000000000000;320000000000000000;19790000000000000000;4910000000000000000;9540000000000000000;4440000000000000000;339500000000000000;-1174000000000000000
1321000000000000000000;29583000000000000;370000000000000000;15860000000000000000;2830000000000000000;6750000000000000000;3050000000000000000;339500000000000000;-1174100000000000000
1239000000000000000000;30542000000000000;370000000000000000;14620000000000000000;2570000000000000000;8490000000000000000;2870000000000000000;339500000000000000;-1174100000000000000
1108000000000000000000;28173000000000000;320000000000000000;42510000000000000000;8480000000000000000;24940000000000000000;7980000000000000000;339500000000000000;-1174200000000000000
981000000000000000000;27452000000000000;330000000000000000;22750000000000000000;4690000000000000000;16910000000000000000;4590000000000000000;339600000000000000;-1174200000000000000
1127000000000000000000;30208000000000000;270000000000000000;23410000000000000000;4180000000000000000;12720000000000000000;4150000000000000000;339600000000000000;-1174100000000000000
1338000000000000000000;34491000000000000;300000000000000000;31530000000000000000;6230000000000000000;15440000000000000000;5750000000000000000;339600000000000000;-1173800000000000000
1229000000000000000000;31667000000000000;360000000000000000;13800000000000000000;2690000000000000000;5980000000000000000;2620000000000000000;339500000000000000;-1173900000000000000
1207000000000000000000;41250000000000000;350000000000000000;15990000000000000000;2840000000000000000;7210000000000000000;2870000000000000000;339500000000000000;-1173900000000000000
1214000000000000000000;11601000000000000;430000000000000000;6330000000000000000;1660000000000000000;2920000000000000000;1350000000000000000;339500000000000000;-1174000000000000000
1144000000000000000000;40833000000000000;490000000000000000;25270000000000000000;4610000000000000000;13440000000000000000;4510000000000000000;339600000000000000;-1173900000000000000
1426000000000000000000;43542000000000000;320000000000000000;22150000000000000000;3510000000000000000;7710000000000000000;3110000000000000000;339500000000000000;-1173700000000000000
1401000000000000000000;40966000000000000;200000000000000000;16820000000000000000;2960000000000000000;7060000000000000000;2910000000000000000;339400000000000000;-1173700000000000000
1368000000000000000000;40625000000000000;210000000000000000;24680000000000000000;3800000000000000000;11640000000000000000;3850000000000000000;339400000000000000;-1173800000000000000
1279000000000000000000;48333000000000000;260000000000000000;30140000000000000000;4940000000000000000;18320000000000000000;4850000000000000000;339300000000000000;-1173900000000000000
1091000000000000000000;37109000000000000;350000000000000000;33060000000000000000;6800000000000000000;17420000000000000000;6730000000000000000;339500000000000000;-1173900000000000000
827000000000000000000;30509000000000000;300000000000000000;11980000000000000000;2510000000000000000;10190000000000000000;2140000000000000000;339400000000000000;-1174000000000000000
813000000000000000000;22222000000000000;350000000000000000;14680000000000000000;2980000000000000000;11680000000000000000;2610000000000000000;339300000000000000;-1174000000000000000
893000000000000000000;40156000000000000;350000000000000000;7930000000000000000;1500000000000000000;6690000000000000000;1280000000000000000;339300000000000000;-1174100000000000000
1120000000000000000000;35865000000000000;370000000000000000;9870000000000000000;1870000000000000000;5510000000000000000;1910000000000000000;339400000000000000;-1174000000000000000
1160000000000000000000;31458000000000000;420000000000000000;9430000000000000000;1710000000000000000;4660000000000000000;2030000000000000000;339400000000000000;-1174000000000000000
1176000000000000000000;28700000000000000;330000000000000000;20740000000000000000;4760000000000000000;9110000000000000000;4200000000000000000;339400000000000000;-1174100000000000000
1125000000000000000000;32500000000000000;290000000000000000;31810000000000000000;7140000000000000000;16030000000000000000;7060000000000000000;339400000000000000;-1174100000000000000
1256000000000000000000;31795000000000000;320000000000000000;28850000000000000000;5950000000000000000;15090000000000000000;5900000000000000000;339300000000000000;-1174200000000000000
1185000000000000000000;24435000000000000;220000000000000000;41790000000000000000;10810000000000000000;20960000000000000000;10130000000000000000;339400000000000000;-1174100000000000000
1135000000000000000000;35403000000000000;260000000000000000;24200000000000000000;5320000000000000000;13830000000000000000;4690000000000000000;339400000000000000;-1174200000000000000
1139000000000000000000;41528000000000000;350000000000000000;17640000000000000000;3250000000000000000;10940000000000000000;3530000000000000000;339400000000000000;-1174200000000000000
1045000000000000000000;40526000000000000;360000000000000000;22840000000000000000;4440000000000000000;14250000000000000000;4050000000000000000;339500000000000000;-1174300000000000000
1133000000000000000000;45122000000000000;360000000000000000;23860000000000000000;3960000000000000000;11760000000000000000;3740000000000000000;339300000000000000;-1174300000000000000
1293000000000000000000;21865000000000000;150000000000000000;48360000000000000000;13680000000000000000;30120000000000000000;12400000000000000000;339300000000000000;-1174300000000000000
1094000000000000000000;24922000000000000;310000000000000000;12730000000000000000;2620000000000000000;6860000000000000000;2540000000000000000;339300000000000000;-1174300000000000000
1160000000000000000000;46327000000000000;340000000000000000;15770000000000000000;2720000000000000000;8800000000000000000;2840000000000000000;339300000000000000;-1174400000000000000
1037000000000000000000;21023000000000000;120000000000000000;35390000000000000000;8690000000000000000;19870000000000000000;8590000000000000000;339400000000000000;-1174500000000000000
1141000000000000000000;39118000000000000;320000000000000000;23490000000000000000;4520000000000000000;14790000000000000000;4250000000000000000;339400000000000000;-1174400000000000000
1269000000000000000000;39128000000000000;300000000000000000;29920000000000000000;5160000000000000000;15210000000000000000;5070000000000000000;339400000000000000;-1174400000000000000
1187000000000000000000;41776000000000000;320000000000000000;18140000000000000000;3200000000000000000;9030000000000000000;3060000000000000000;339400000000000000;-1174400000000000000
1299000000000000000000;43750000000000000;330000000000000000;13710000000000000000;2360000000000000000;7150000000000000000;2270000000000000000;339300000000000000;-1174400000000000000
1139000000000000000000;32731000000000000;200000000000000000;59980000000000000000;13200000000000000000;31850000000000000000;11990000000000000000;339300000000000000;-1174500000000000000
1108000000000000000000;30437000000000000;330000000000000000;24330000000000000000;5250000000000000000;14660000000000000000;5170000000000000000;339200000000000000;-1174400000000000000
1214000000000000000000;37333000000000000;290000000000000000;23200000000000000000;4220000000000000000;13580000000000000000;4150000000000000000;339100000000000000;-1174500000000000000
1133000000000000000000;22548000000000000;350000000000000000;25520000000000000000;5880000000000000000;18400000000000000000;5510000000000000000;339200000000000000;-1174500000000000000
1137000000000000000000;23851000000000000;250000000000000000;28860000000000000000;5830000000000000000;23270000000000000000;5770000000000000000;339200000000000000;-1173900000000000000
3141000000000000000000;36667000000000000;320000000000000000;12630000000000000000;1780000000000000000;5080000000000000000;1800000000000000000;339000000000000000;-1174000000000000000
1487000000000000000000;42788000000000000;230000000000000000;44870000000000000000;7540000000000000000;26090000000000000000;7780000000000000000;339000000000000000;-1174400000000000000
1380000000000000000000;43222000000000000;150000000000000000;142810000000000000000;25110000000000000000;75400000000000000000;22450000000000000000;339100000000000000;-1174300000000000000
1938000000000000000000;77197000000000000;40000000000000000;800000000000000000;100000000000000000;550000000000000000;130000000000000000;338900000000000000;-1174200000000000000
878000000000000000000;27083000000000000;250000000000000000;18580000000000000000;3660000000000000000;13110000000000000000;3310000000000000000;340100000000000000;-1174000000000000000
920000000000000000000;26442000000000000;340000000000000000;12310000000000000000;2160000000000000000;8410000000000000000;1990000000000000000;340100000000000000;-1174100000000000000
978000000000000000000;30500000000000000;330000000000000000;30840000000000000000;5700000000000000000;17530000000000000000;4490000000000000000;340200000000000000;-1174300000000000000
1628000000000000000000;42321000000000000;90000000000000000;54550000000000000000;8820000000000000000;30150000000000000000;8580000000000000000;340200000000000000;-1174200000000000000
868000000000000000000;16955000000000000;240000000000000000;23160000000000000000;5990000000000000000;18290000000000000000;5320000000000000000;340000000000000000;-1174000000000000000
762000000000000000000;20742000000000000;310000000000000000;11920000000000000000;3070000000000000000;10130000000000000000;2830000000000000000;340000000000000000;-1174000000000000000
834000000000000000000;19052000000000000;380000000000000000;22280000000000000000;5710000000000000000;16970000000000000000;5300000000000000000;340000000000000000;-1174100000000000000
1522000000000000000000;42589000000000000;210000000000000000;26340000000000000000;4210000000000000000;13760000000000000000;4060000000000000000;339800000000000000;-1174300000000000000
1195000000000000000000;30606000000000000;160000000000000000;100720000000000000000;20430000000000000000;59130000000000000000;19090000000000000000;339800000000000000;-1174200000000000000
952000000000000000000;27600000000000000;260000000000000000;30420000000000000000;5980000000000000000;17200000000000000000;5510000000000000000;340100000000000000;-1174500000000000000
983000000000000000000;30909000000000000;340000000000000000;21010000000000000000;4260000000000000000;11500000000000000000;3770000000000000000;340100000000000000;-1174300000000000000
886000000000000000000;14719000000000000;260000000000000000;23720000000000000000;6210000000000000000;16470000000000000000;6120000000000000000;340000000000000000;-1174100000000000000
966000000000000000000;30160000000000000;320000000000000000;16170000000000000000;3460000000000000000;11530000000000000000;3850000000000000000;340000000000000000;-1174200000000000000
1169000000000000000000;45660000000000000;180000000000000000;33070000000000000000;5470000000000000000;17380000000000000000;4570000000000000000;339900000000000000;-1174300000000000000
1713000000000000000000;45625000000000000;120000000000000000;99660000000000000000;15170000000000000000;50080000000000000000;14920000000000000000;339900000000000000;-1174400000000000000
1285000000000000000000;44063000000000000;150000000000000000;19290000000000000000;3170000000000000000;12370000000000000000;3160000000000000000;340000000000000000;-1175000000000000000
1164000000000000000000;48400000000000000;210000000000000000;20500000000000000000;3920000000000000000;11530000000000000000;3360000000000000000;339900000000000000;-1174900000000000000
1150000000000000000000;33966000000000000;200000000000000000;24510000000000000000;4750000000000000000;17850000000000000000;4560000000000000000;339800000000000000;-1174800000000000000
1606000000000000000000;48371000000000000;170000000000000000;27270000000000000000;4620000000000000000;16910000000000000000;4480000000000000000;339800000000000000;-1174900000000000000
1387000000000000000000;42099000000000000;210000000000000000;23940000000000000000;4160000000000000000;12910000000000000000;3810000000000000000;339800000000000000;-1175000000000000000
1581000000000000000000;49886000000000000;80000000000000000;121060000000000000000;19130000000000000000;58100000000000000000;17170000000000000000;339800000000000000;-1174700000000000000
1211000000000000000000;43690000000000000;230000000000000000;20000000000000000000;3760000000000000000;13610000000000000000;3880000000000000000;340100000000000000;-1174800000000000000
1082000000000000000000;36711000000000000;350000000000000000;20510000000000000000;4270000000000000000;14660000000000000000;4250000000000000000;340200000000000000;-1174900000000000000
1424000000000000000000;44545000000000000;210000000000000000;37360000000000000000;7380000000000000000;20210000000000000000;6400000000000000000;340200000000000000;-1174900000000000000
1353000000000000000000;21764000000000000;240000000000000000;77790000000000000000;18350000000000000000;39960000000000000000;17650000000000000000;340200000000000000;-1175100000000000000
1455000000000000000000;38529000000000000;120000000000000000;67510000000000000000;11530000000000000000;32660000000000000000;11340000000000000000;340000000000000000;-1174800000000000000
1247000000000000000000;32067000000000000;360000000000000000;37910000000000000000;7460000000000000000;22580000000000000000;6720000000000000000;340000000000000000;-1175100000000000000
1829000000000000000000;52759000000000000;140000000000000000;135620000000000000000;20570000000000000000;76000000000000000000;20860000000000000000;339900000000000000;-1175200000000000000
1410000000000000000000;38906000000000000;340000000000000000;12930000000000000000;2150000000000000000;7740000000000000000;2170000000000000000;339700000000000000;-1175300000000000000
1410000000000000000000;40833000000000000;290000000000000000;14300000000000000000;2730000000000000000;8720000000000000000;2830000000000000000;339700000000000000;-1175300000000000000
1375000000000000000000;36691000000000000;350000000000000000;3520000000000000000;620000000000000000;1840000000000000000;570000000000000000;339700000000000000;-1175100000000000000
3750000000000000000000;53269000000000000;190000000000000000;2560000000000000000;340000000000000000;1010000000000000000;280000000000000000;340200000000000000;-1175300000000000000
1531000000000000000000;31859000000000000;260000000000000000;29250000000000000000;5750000000000000000;19210000000000000000;5010000000000000000;339400000000000000;-1176000000000000000
750000000000000000000;26979000000000000;170000000000000000;35830000000000000000;7000000000000000000;15870000000000000000;7190000000000000000;340000000000000000;-1175500000000000000
2032000000000000000000;42263000000000000;210000000000000000;56750000000000000000;9350000000000000000;28340000000000000000;8650000000000000000;339400000000000000;-1175300000000000000
1639000000000000000000;44762000000000000;300000000000000000;53980000000000000000;9260000000000000000;26720000000000000000;8640000000000000000;339400000000000000;-1175500000000000000
1643000000000000000000;16250000000000000;290000000000000000;2660000000000000000;420000000000000000;1360000000000000000;400000000000000000;339400000000000000;-1175600000000000000
2571000000000000000000;70215000000000000;60000000000000000;5750000000000000000;730000000000000000;3180000000000000000;880000000000000000;339400000000000000;-1175600000000000000
2719000000000000000000;75408000000000000;30000000000000000;12400000000000000000;1510000000000000000;5190000000000000000;1460000000000000000;339300000000000000;-1175700000000000000
2294000000000000000000;59333000000000000;170000000000000000;31960000000000000000;4440000000000000000;15810000000000000000;4620000000000000000;339500000000000000;-1175500000000000000
2034000000000000000000;54872000000000000;70000000000000000;102230000000000000000;14910000000000000000;52050000000000000000;15090000000000000000;339100000000000000;-1175900000000000000
1376000000000000000000;35525000000000000;70000000000000000;37970000000000000000;8500000000000000000;23690000000000000000;7200000000000000000;339000000000000000;-1175700000000000000
1917000000000000000000;23417000000000000;160000000000000000;6930000000000000000;1850000000000000000;3650000000000000000;1760000000000000000;338900000000000000;-1175600000000000000
1648000000000000000000;56973000000000000;250000000000000000;29990000000000000000;4390000000000000000;13960000000000000000;4580000000000000000;338900000000000000;-1175500000000000000
2208000000000000000000;51695000000000000;20000000000000000;179780000000000000000;32170000000000000000;73050000000000000000;24630000000000000000;338900000000000000;-1175200000000000000
2510000000000000000000;72379000000000000;150000000000000000;18640000000000000000;2710000000000000000;10060000000000000000;2880000000000000000;339100000000000000;-1176000000000000000
1543000000000000000000;41865000000000000;250000000000000000;51870000000000000000;9340000000000000000;27250000000000000000;8600000000000000000;339300000000000000;-1175500000000000000
1633000000000000000000;48167000000000000;240000000000000000;28070000000000000000;5010000000000000000;16530000000000000000;5090000000000000000;339200000000000000;-1175500000000000000
1988000000000000000000;34459000000000000;210000000000000000;18390000000000000000;3240000000000000000;8710000000000000000;3070000000000000000;339000000000000000;-1175500000000000000
2335000000000000000000;61561000000000000;120000000000000000;22900000000000000000;3190000000000000000;7280000000000000000;2280000000000000000;339200000000000000;-1175300000000000000
2464000000000000000000;61550000000000000;160000000000000000;41570000000000000000;5860000000000000000;20360000000000000000;5940000000000000000;339200000000000000;-1175800000000000000
2146000000000000000000;53735000000000000;220000000000000000;26200000000000000000;3960000000000000000;13240000000000000000;3620000000000000000;339100000000000000;-1175700000000000000
2442000000000000000000;78118000000000000;170000000000000000;3380000000000000000;470000000000000000;2000000000000000000;460000000000000000;339300000000000000;-1175900000000000000
1356000000000000000000;43723000000000000;190000000000000000;47410000000000000000;8350000000000000000;29030000000000000000;7960000000000000000;339300000000000000;-1175000000000000000
1391000000000000000000;32857000000000000;170000000000000000;53640000000000000000;10200000000000000000;37540000000000000000;9360000000000000000;339100000000000000;-1174900000000000000
1156000000000000000000;29821000000000000;310000000000000000;25290000000000000000;5130000000000000000;15040000000000000000;4260000000000000000;339200000000000000;-1175000000000000000
1468000000000000000000;45500000000000000;280000000000000000;21010000000000000000;3370000000000000000;10610000000000000000;3480000000000000000;339200000000000000;-1175000000000000000
1691000000000000000000;49984000000000000;120000000000000000;90160000000000000000;14860000000000000000;42850000000000000000;14570000000000000000;339500000000000000;-1175100000000000000
996000000000000000000;36979000000000000;340000000000000000;15650000000000000000;2960000000000000000;11420000000000000000;3280000000000000000;339500000000000000;-1174600000000000000
1246000000000000000000;41264000000000000;150000000000000000;62480000000000000000;12490000000000000000;37950000000000000000;11280000000000000000;339500000000000000;-1174700000000000000
1392000000000000000000;42985000000000000;120000000000000000;79230000000000000000;14700000000000000000;48610000000000000000;13850000000000000000;339600000000000000;-1175000000000000000
1434000000000000000000;48214000000000000;290000000000000000;9320000000000000000;1530000000000000000;7110000000000000000;1720000000000000000;339500000000000000;-1175000000000000000
858000000000000000000;17059000000000000;260000000000000000;24810000000000000000;6200000000000000000;24110000000000000000;5520000000000000000;339400000000000000;-1174600000000000000
885000000000000000000;30687000000000000;340000000000000000;5590000000000000000;1390000000000000000;5320000000000000000;1370000000000000000;339400000000000000;-1174700000000000000
1129000000000000000000;27813000000000000;190000000000000000;18910000000000000000;4650000000000000000;16930000000000000000;4160000000000000000;339400000000000000;-1174800000000000000
1173000000000000000000;31985000000000000;290000000000000000;16250000000000000000;3360000000000000000;10460000000000000000;3200000000000000000;339400000000000000;-1174800000000000000
1271000000000000000000;40256000000000000;280000000000000000;27870000000000000000;4900000000000000000;16840000000000000000;4670000000000000000;339400000000000000;-1174900000000000000
1147000000000000000000;30122000000000000;160000000000000000;41120000000000000000;8800000000000000000;28210000000000000000;8570000000000000000;339300000000000000;-1174600000000000000
1328000000000000000000;37431000000000000;190000000000000000;47800000000000000000;8610000000000000000;30430000000000000000;7660000000000000000;339300000000000000;-1174600000000000000
1211000000000000000000;35208000000000000;210000000000000000;7130000000000000000;1420000000000000000;4760000000000000000;1420000000000000000;339200000000000000;-1174600000000000000
1105000000000000000000;34028000000000000;330000000000000000;9190000000000000000;2080000000000000000;7240000000000000000;2350000000000000000;339300000000000000;-1174700000000000000
1056000000000000000000;32311000000000000;340000000000000000;20860000000000000000;4170000000000000000;15010000000000000000;3950000000000000000;339400000000000000;-1174700000000000000
1054000000000000000000;35227000000000000;350000000000000000;15660000000000000000;2940000000000000000;10560000000000000000;2790000000000000000;339400000000000000;-1174600000000000000
1220000000000000000000;26776000000000000;310000000000000000;21910000000000000000;4590000000000000000;15640000000000000000;4500000000000000000;339300000000000000;-1174800000000000000
1261000000000000000000;36583000000000000;180000000000000000;38690000000000000000;7730000000000000000;25000000000000000000;7260000000000000000;339200000000000000;-1174700000000000000
1246000000000000000000;39522000000000000;260000000000000000;29700000000000000000;5760000000000000000;21560000000000000000;5580000000000000000;339300000000000000;-1174900000000000000
1273000000000000000000;22241000000000000;210000000000000000;34910000000000000000;7600000000000000000;19200000000000000000;6690000000000000000;339100000000000000;-1174700000000000000
1448000000000000000000;33187000000000000;100000000000000000;97380000000000000000;21300000000000000000;49360000000000000000;18400000000000000000;339000000000000000;-1174600000000000000
1499000000000000000000;47295000000000000;140000000000000000;103950000000000000000;17990000000000000000;62950000000000000000;18550000000000000000;338900000000000000;-1174800000000000000
1591000000000000000000;36071000000000000;70000000000000000;102350000000000000000;22380000000000000000;52710000000000000000;20940000000000000000;339000000000000000;-1174900000000000000
1411000000000000000000;42207000000000000;220000000000000000;36110000000000000000;6660000000000000000;18690000000000000000;6490000000000000000;339100000000000000;-1174800000000000000
3341000000000000000000;68089000000000000;50000000000000000;25890000000000000000;3510000000000000000;11090000000000000000;3600000000000000000;338800000000000000;-1174400000000000000
1580000000000000000000;40556000000000000;160000000000000000;54180000000000000000;10050000000000000000;26900000000000000000;10880000000000000000;338900000000000000;-1175100000000000000
1238000000000000000000;41310000000000000;240000000000000000;30440000000000000000;6020000000000000000;25410000000000000000;5640000000000000000;338800000000000000;-1175100000000000000
1025000000000000000000;25656000000000000;210000000000000000;7220000000000000000;1780000000000000000;7700000000000000000;1650000000000000000;338800000000000000;-1175200000000000000
910000000000000000000;31312000000000000;220000000000000000;28550000000000000000;6670000000000000000;24530000000000000000;6240000000000000000;338800000000000000;-1175300000000000000
2398000000000000000000;50493000000000000;40000000000000000;67550000000000000000;10170000000000000000;28660000000000000000;8500000000000000000;338700000000000000;-1175000000000000000
962000000000000000000;24861000000000000;360000000000000000;8380000000000000000;2100000000000000000;7220000000000000000;1800000000000000000;338800000000000000;-1175600000000000000
1079000000000000000000;23654000000000000;140000000000000000;17310000000000000000;4040000000000000000;12690000000000000000;3510000000000000000;338900000000000000;-1175800000000000000
1088000000000000000000;22372000000000000;190000000000000000;24720000000000000000;6180000000000000000;21430000000000000000;6100000000000000000;338800000000000000;-1175500000000000000
1382000000000000000000;22197000000000000;330000000000000000;20760000000000000000;5170000000000000000;13740000000000000000;4800000000000000000;338700000000000000;-1175700000000000000
1130000000000000000000;20682000000000000;400000000000000000;11960000000000000000;2940000000000000000;10520000000000000000;2580000000000000000;338800000000000000;-1175600000000000000
1194000000000000000000;23160000000000000;350000000000000000;17550000000000000000;4460000000000000000;14530000000000000000;4280000000000000000;338800000000000000;-1175700000000000000
1106000000000000000000;23036000000000000;390000000000000000;6790000000000000000;1640000000000000000;7690000000000000000;1790000000000000000;338800000000000000;-1175700000000000000
1135000000000000000000;16875000000000000;420000000000000000;7650000000000000000;1710000000000000000;5900000000000000000;1770000000000000000;338700000000000000;-1175800000000000000
1170000000000000000000;24387000000000000;70000000000000000;35860000000000000000;9590000000000000000;26950000000000000000;8770000000000000000;338800000000000000;-1175900000000000000
1070000000000000000000;26111000000000000;130000000000000000;32390000000000000000;8490000000000000000;27510000000000000000;8130000000000000000;338800000000000000;-1175900000000000000
1161000000000000000000;22969000000000000;160000000000000000;17390000000000000000;4780000000000000000;12350000000000000000;4200000000000000000;338800000000000000;-1175800000000000000
1228000000000000000000;23333000000000000;370000000000000000;6210000000000000000;1560000000000000000;4430000000000000000;1350000000000000000;338700000000000000;-1175700000000000000
1650000000000000000000;51929000000000000;270000000000000000;17860000000000000000;2870000000000000000;9390000000000000000;2780000000000000000;338700000000000000;-1175700000000000000
1639000000000000000000;50464000000000000;170000000000000000;27720000000000000000;4490000000000000000;16850000000000000000;4610000000000000000;338700000000000000;-1175800000000000000
1443000000000000000000;32917000000000000;300000000000000000;7010000000000000000;1310000000000000000;3560000000000000000;1250000000000000000;338700000000000000;-1175800000000000000
1421000000000000000000;35313000000000000;340000000000000000;15110000000000000000;2720000000000000000;7730000000000000000;2650000000000000000;338700000000000000;-1175800000000000000
1953000000000000000000;48686000000000000;40000000000000000;82070000000000000000;13730000000000000000;38870000000000000000;13040000000000000000;338500000000000000;-1175500000000000000
3393000000000000000000;54788000000000000;280000000000000000;8950000000000000000;1270000000000000000;3460000000000000000;1150000000000000000;338300000000000000;-1175600000000000000
1951000000000000000000;52861000000000000;60000000000000000;164310000000000000000;26400000000000000000;82220000000000000000;25530000000000000000;338500000000000000;-1175800000000000000
2167000000000000000000;41250000000000000;60000000000000000;2020000000000000000;290000000000000000;750000000000000000;280000000000000000;338200000000000000;-1175400000000000000
5000010000000000000000;42386000000000000;60000000000000000;5020000000000000000;760000000000000000;2280000000000000000;650000000000000000;338300000000000000;-1175500000000000000
2214000000000000000000;53006000000000000;90000000000000000;65380000000000000000;9550000000000000000;29280000000000000000;8920000000000000000;338500000000000000;-1176000000000000000
1771000000000000000000;52898000000000000;250000000000000000;69640000000000000000;10660000000000000000;32400000000000000000;10360000000000000000;338600000000000000;-1175600000000000000
1371000000000000000000;39414000000000000;180000000000000000;81360000000000000000;15840000000000000000;49760000000000000000;15160000000000000000;338700000000000000;-1175500000000000000
2048000000000000000000;55360000000000000;130000000000000000;80100000000000000000;13660000000000000000;39200000000000000000;13090000000000000000;338800000000000000;-1176400000000000000
1503000000000000000000;42721000000000000;180000000000000000;64500000000000000000;11650000000000000000;37160000000000000000;11130000000000000000;338700000000000000;-1176000000000000000
1610000000000000000000;51950000000000000;230000000000000000;29490000000000000000;4730000000000000000;16710000000000000000;4770000000000000000;338600000000000000;-1176000000000000000
1381000000000000000000;34419000000000000;150000000000000000;76260000000000000000;15700000000000000000;38230000000000000000;14150000000000000000;338700000000000000;-1176000000000000000
